GoodCustomer,Gender,ForeignWorker,Single,Age,LoanDuration,PurposeOfLoan,LoanAmount,LoanRateAsPercentOfIncome,YearsAtCurrentHome,NumberOfOtherLoansAtBank,NumberOfLiableIndividuals,HasTelephone,CheckingAccountBalance_geq_0,CheckingAccountBalance_geq_200,SavingsAccountBalance_geq_100,SavingsAccountBalance_geq_500,MissedPayments,NoCurrentLoan,CriticalAccountOrLoansElsewhere,OtherLoansAtBank,OtherLoansAtStore,HasCoapplicant,HasGuarantor,OwnsHouse,RentsHouse,Unemployed,YearsAtCurrentJob_lt_1,YearsAtCurrentJob_geq_4,JobClassIsSkilled
1,Male,0,1,34,72,Other,2221,4,4,2,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
-1,Female,0,0,38,27,NewCar,1473,4,2,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
-1,Female,0,0,45,21,Repairs,15653,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
1,Male,0,1,41,24,NewCar,2051,4,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Female,0,1,37,5,Electronics,1190,2,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1,Male,0,1,45,15,HomeAppliances,1898,4,3,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1
1,Male,0,0,75,26,NewCar,1258,4,3,3,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1
1,Male,0,1,39,5,Electronics,5152,4,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0
1,Female,0,0,40,15,UsedCar,2197,1,3,2,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
1,Male,1,1,35,16,Business,11054,1,2,3,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
-1,Male,0,1,46,21,NewCar,2779,4,4,2,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
1,Male,0,1,36,28,Electronics,3190,1,2,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
1,Female,1,1,42,18,UsedCar,7432,3,2,2,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
1,Male,1,1,33,22,Furniture,1330,3,2,2,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
-1,Male,0,0,30,36,Education,10144,4,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
1,Male,0,1,44,9,UsedCar,6148,4,1,2,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1,Female,1,0,57,45,UsedCar,2337,2,2,2,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
-1,Male,0,1,49,18,NewCar,5302,4,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Female,0,1,24,18,Furniture,428,4,4,1,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1,Male,0,1,50,12,Business,2353,4,4,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
1,Female,0,0,24,11,Electronics,1082,4,3,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1
-1,Male,0,1,53,10,NewCar,4611,4,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,Male,0,0,26,12,Retraining,2445,1,4,3,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1
1,Male,0,0,66,15,Furniture,999,4,1,2,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1,Male,0,1,38,72,Other,2404,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
-1,Male,1,1,44,30,NewCar,1050,3,4,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
-1,Female,0,1,36,45,Retraining,1797,4,4,1,2,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0
1,Male,0,1,59,47,Furniture,1582,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1
-1,Female,0,0,23,4,UsedCar,745,2,2,3,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1
1,Female,1,1,64,48,NewCar,1552,3,2,2,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
1,Male,0,1,20,39,NewCar,730,2,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
-1,Male,0,1,24,6,NewCar,2186,1,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
1,Male,0,1,45,24,Furniture,11938,3,4,4,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
1,Male,0,1,35,36,UsedCar,4249,4,4,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
1,Female,0,1,34,24,Business,1126,4,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
1,Male,0,1,45,18,Electronics,3804,4,2,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1
-1,Male,1,1,68,40,HomeAppliances,1216,3,1,1,2,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1
1,Male,0,0,30,60,Repairs,932,3,4,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,0,37,15,Furniture,1049,4,4,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
-1,Male,0,0,19,33,Electronics,1747,4,4,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
1,Female,0,1,32,13,NewCar,2762,2,2,2,2,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1
1,Female,0,0,40,16,UsedCar,1311,4,2,3,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1,Female,0,1,27,20,Furniture,1283,3,1,2,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Male,0,0,75,4,Furniture,4463,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1,Female,0,1,59,9,Electronics,1473,4,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
-1,Male,0,0,45,15,Business,2728,4,4,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1
1,Male,0,1,21,12,HomeAppliances,1201,3,2,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
1,Male,0,1,29,12,Other,3972,4,4,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
1,Female,0,0,27,40,Business,3422,2,1,2,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,Male,0,1,74,42,Business,7582,4,4,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
-1,Male,1,1,42,39,Business,4006,4,3,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1,Female,1,1,25,47,Repairs,1804,4,2,1,2,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1
1,Male,0,1,33,54,Furniture,1837,2,1,3,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1
1,Male,0,0,74,21,Electronics,1309,3,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1
1,Male,0,1,23,24,Business,4594,4,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1
1,Male,1,1,22,6,Business,3595,4,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Male,0,0,49,33,Other,3275,2,2,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
1,Female,0,0,40,12,Electronics,8386,4,4,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1
1,Male,0,0,32,21,UsedCar,2788,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,0,53,9,NewCar,6967,3,4,2,2,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1
1,Male,0,1,67,45,Electronics,1514,3,4,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Male,0,1,19,7,Business,3488,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
-1,Male,0,1,57,42,Furniture,1126,3,3,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
1,Male,1,1,62,15,Electronics,2603,3,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1,Male,0,0,68,21,Repairs,2622,4,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1
1,Female,0,1,38,16,Business,1361,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1
1,Male,0,0,29,42,Furniture,1221,4,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1,Male,0,0,33,33,NewCar,2292,4,1,3,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1,Male,0,1,70,33,Education,1188,4,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
-1,Male,0,1,74,14,UsedCar,9283,4,4,2,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1,Male,1,0,44,72,Repairs,3632,2,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,Male,1,0,24,39,Furniture,1459,4,3,3,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1
-1,Male,0,0,42,6,NewCar,4153,4,2,3,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
1,Female,0,0,74,14,Repairs,804,4,3,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
1,Male,0,1,61,60,Furniture,640,4,4,3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
-1,Male,0,0,21,20,Other,1543,4,4,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
1,Male,0,1,20,30,Business,4583,4,4,2,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
1,Male,0,0,54,6,Business,426,2,4,2,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Female,0,1,41,12,Business,1258,2,4,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1
-1,Female,0,0,31,45,Business,1967,4,2,2,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
1,Male,0,0,34,8,Furniture,1755,4,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
-1,Female,1,1,33,16,Business,3835,2,2,1,2,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1
-1,Male,1,1,34,10,Furniture,2675,3,1,3,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1
1,Male,1,1,47,18,Repairs,1168,4,2,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1
1,Male,0,0,36,54,Business,2397,4,2,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1,Female,1,0,47,36,Repairs,4439,2,2,4,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
1,Male,1,1,30,48,NewCar,7432,2,2,2,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1,Male,0,0,38,15,Retraining,2101,4,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1
1,Male,1,1,63,12,Other,1715,4,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1
1,Male,0,1,74,42,NewCar,7408,4,4,3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1
1,Male,0,0,34,54,NewCar,3149,1,2,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
1,Male,1,0,66,15,NewCar,730,2,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1
1,Female,0,1,21,6,Other,6289,4,4,2,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1
1,Male,0,0,40,9,Furniture,1882,4,4,1,2,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0
1,Female,0,0,56,27,UsedCar,6579,4,4,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
1,Male,0,0,68,10,Electronics,6948,4,1,2,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1
-1,Male,0,0,32,10,Electronics,1076,2,1,2,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1
1,Male,0,1,57,24,Electronics,951,3,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1
1,Male,0,0,63,24,Electronics,1835,4,4,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
1,Male,1,1,70,18,UsedCar,666,4,3,3,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1
1,Male,0,0,49,18,Education,362,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1,Male,0,1,24,15,UsedCar,2063,2,2,4,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
-1,Female,0,1,33,24,Education,7814,1,4,2,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,0,55,48,Other,1922,4,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Male,0,1,48,16,Other,4351,3,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
1,Female,0,0,41,12,NewCar,7127,4,4,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1
1,Male,0,1,29,45,Electronics,1352,2,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1,Male,0,0,59,36,NewCar,14782,3,1,2,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1,Male,0,0,19,18,NewCar,6078,4,1,2,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0
1,Male,0,1,27,10,Repairs,2473,4,2,4,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
-1,Male,0,1,54,12,Business,7814,1,4,2,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
-1,Male,0,0,38,6,UsedCar,1113,3,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,Male,0,0,49,48,NewCar,915,4,4,2,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1
1,Male,0,1,46,28,UsedCar,6458,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1
1,Male,0,0,26,26,Furniture,1318,3,4,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1,Male,0,0,32,6,Furniture,2864,1,4,3,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1
1,Male,0,0,37,24,Education,433,4,2,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1
-1,Male,0,0,37,14,HomeAppliances,2427,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1
1,Male,0,0,59,13,Business,3777,4,2,2,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1
1,Male,0,0,41,10,Electronics,2828,4,1,2,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
-1,Male,0,0,52,9,Electronics,4165,4,4,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1,Female,0,0,43,12,Electronics,2002,4,4,1,2,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1
1,Male,0,1,33,36,Education,731,3,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,0,36,24,Furniture,1592,4,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
-1,Male,0,0,28,36,Education,1228,4,4,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-1,Male,0,0,23,14,Furniture,5804,1,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Female,0,1,37,48,Repairs,4605,4,2,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
1,Male,0,0,50,8,Business,1938,4,3,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,1,42,18,UsedCar,1534,1,2,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1
1,Male,0,0,67,4,Electronics,1867,2,4,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
1,Male,0,1,34,54,Electronics,2748,3,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1,Male,1,1,41,10,Education,2273,4,4,2,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
1,Female,0,1,46,27,Furniture,1300,1,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Male,0,1,31,10,Other,368,2,4,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1
1,Male,1,0,34,16,Electronics,2058,2,2,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
1,Female,0,1,24,5,Other,4210,4,4,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1
1,Male,0,0,57,26,UsedCar,12680,4,3,3,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
-1,Female,0,1,37,15,NewCar,975,2,2,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1
1,Male,0,0,42,24,Other,1928,4,4,2,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1
1,Male,0,1,25,45,NewCar,1343,1,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
-1,Male,0,1,48,9,Electronics,2613,1,4,2,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1
1,Male,0,1,36,18,Other,2899,2,4,2,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1,Male,0,0,21,18,Furniture,1076,4,3,4,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
1,Male,0,1,36,18,Electronics,6304,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,Female,0,1,48,6,NewCar,1346,1,4,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,Male,0,0,56,10,HomeAppliances,1391,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,0,49,48,Education,753,2,4,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
-1,Female,0,1,20,11,NewCar,939,3,3,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
1,Male,0,1,49,27,Electronics,2924,4,3,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1
1,Male,0,0,53,20,NewCar,1393,4,4,2,2,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1
1,Male,0,1,40,27,Electronics,4473,1,4,2,2,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0
-1,Male,0,0,36,30,Electronics,8471,1,2,2,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1
1,Male,0,0,49,9,Electronics,9034,1,2,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,Female,0,1,44,28,Furniture,12749,4,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1,Male,0,1,49,40,Other,1255,4,4,2,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1
-1,Male,1,0,23,24,Electronics,2288,4,4,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1
1,Male,1,0,75,6,Furniture,2221,4,2,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
1,Female,0,1,27,24,Repairs,1525,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1,Male,0,0,65,6,Retraining,1549,4,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1,Male,0,1,24,54,Other,11054,4,1,3,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
1,Male,0,0,46,21,HomeAppliances,1154,4,2,1,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,Male,0,0,49,42,UsedCar,2210,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,0,60,21,NewCar,1216,2,4,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,0,31,18,UsedCar,2333,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
1,Male,1,0,20,36,Retraining,2051,3,3,2,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1
1,Male,0,1,22,48,Electronics,639,4,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-1,Female,0,0,59,60,Education,674,2,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Male,1,1,60,30,Business,1347,4,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1,Male,0,1,42,47,NewCar,2353,1,2,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1
-1,Male,0,0,32,24,Other,1338,2,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,Male,0,0,43,12,NewCar,6842,4,4,2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,1,70,9,Other,1768,4,1,1,2,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1
1,Male,0,1,21,28,Business,6110,3,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1
1,Female,0,1,22,24,Other,795,3,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
1,Female,0,1,44,6,NewCar,7824,4,2,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Male,0,1,49,24,Retraining,1007,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,Male,0,1,33,18,HomeAppliances,760,4,3,1,2,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
1,Male,0,1,48,6,NewCar,1817,2,1,2,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Female,0,0,75,4,Furniture,2743,4,2,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1,Female,0,1,40,54,Education,1330,2,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,Male,0,1,28,10,Other,2964,4,2,4,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,Male,0,1,67,42,Other,4795,3,3,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1
1,Male,0,0,23,22,Electronics,1963,3,4,4,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1
1,Male,0,1,37,10,Furniture,2039,2,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,Male,0,1,51,24,Business,1377,4,4,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1
1,Male,0,0,23,30,NewCar,1413,4,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1
1,Male,0,0,64,6,Furniture,3850,3,4,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1
-1,Male,0,0,19,16,Business,1216,4,4,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
1,Female,0,0,24,6,NewCar,1501,4,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,Male,0,0,28,10,Repairs,2679,4,4,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1
1,Female,0,1,46,24,Electronics,2515,4,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
-1,Male,0,0,36,14,Education,1453,4,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,Female,0,0,21,15,Repairs,1244,4,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
1,Male,0,0,28,16,Furniture,1422,4,3,4,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0
1,Male,1,0,75,18,NewCar,727,4,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1,Female,0,1,24,9,HomeAppliances,1585,2,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,Male,1,1,36,8,UsedCar,918,2,4,4,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,Male,0,1,35,28,Other,1845,4,4,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
1,Female,0,1,35,24,Electronics,1819,4,1,2,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
1,Male,0,0,53,7,UsedCar,6331,4,4,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1
1,Male,0,0,60,6,Business,1386,4,4,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,Male,0,1,45,24,Electronics,3416,4,4,2,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
-1,Female,0,1,60,22,Business,4169,4,4,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,Male,0,0,23,33,Retraining,1977,4,4,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
1,Male,0,0,59,14,Business,1453,3,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,Female,0,1,61,60,Electronics,958,2,2,3,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
1,Male,0,0,31,4,Education,1592,2,4,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,Male,1,0,24,6,NewCar,7228,4,3,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
1,Female,0,1,61,27,HomeAppliances,1413,4,3,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1
-1,Male,0,1,55,6,Repairs,3077,1,4,2,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1,Male,0,1,31,24,Business,1264,4,4,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1
